Date;Country;City;Specie;count;min (ug/m3);max (ug/m3);median (ug/m3)
14-03-2019;US;Manhattan;pm25;93;0.2;299.9;7.4
15-03-2019;CN;Shanghai;pm25;856;16.8;98.1;48.0
15-03-2019;CN;Beijing;pm25;437;1.2;41.9;8.1
15-03-2019;US;Manhattan;pm25;94;0.2;334.2;12.5
15-03-2019;US;Jacksonville;pm25;168;3.3;23.5;10.8
15-03-2019;US;Houston;pm25;116;0.2;9.1;2.8
15-03-2019;CN;Wuhan;pm25;252;10.0;82.6;41.9
15-03-2019;US;Los Angeles;pm25;71;0.7;33.9;7.4
16-03-2019;US;Jacksonville;pm25;166;1.9;14.4;8.1
16-03-2019;CN;Wuhan;pm25;401;7.2;94.2;46.0
16-03-2019;US;Manhattan;pm25;87;0.2;14.4;3.3
16-03-2019;US;Los Angeles;pm25;69;3.1;26.3;10.0
16-03-2019;CN;Beijing;pm25;433;2.1;76.8;29.2
16-03-2019;CN;Shanghai;pm25;842;8.1;990.964.959.276.018;36.7
16-03-2019;US;Houston;pm25;119;0.2;13.5;3.8
17-03-2019;US;Houston;pm25;118;0.4;20.1;7.6
17-03-2019;US;Los Angeles;pm25;70;1.9;33.0;8.3
17-03-2019;CN;Shanghai;pm25;851;17.8;990.964.959.276.018;76.8
17-03-2019;US;Manhattan;pm25;88;0.2;260.5;2.4
17-03-2019;CN;Beijing;pm25;450;3.1;100.0;54.1
17-03-2019;CN;Wuhan;pm25;407;23.9;101.9;46.8
17-03-2019;US;Jacksonville;pm25;168;2.6;15.9;7.9
18-03-2019;US;Manhattan;pm25;94;0.2;427.7;5.0
18-03-2019;US;Jacksonville;pm25;168;1.2;17.3;8.3
18-03-2019;US;Los Angeles;pm25;68;4.8;32.0;11.7
18-03-2019;CN;Shanghai;pm25;850;2.1;76.8;29.2
18-03-2019;CN;Beijing;pm25;452;44.0;175.7;100.0
18-03-2019;CN;Wuhan;pm25;403;22.0;82.6;46.8
18-03-2019;US;Houston;pm25;107;1.2;28.2;14.0
19-03-2019;US;Manhattan;pm25;94;0.2;259.5;6.9
19-03-2019;CN;Wuhan;pm25;405;15.9;96.1;46.0
19-03-2019;US;Houston;pm25;96;7.2;31.1;17.8
19-03-2019;CN;Shanghai;pm25;853;2.1;88.4;31.1
19-03-2019;IN;New Delhi;pm25;16;24.9;264.6;59.3
19-03-2019;US;Jacksonville;pm25;168;8.1;18.2;12.1
19-03-2019;US;Los Angeles;pm25;69;1.4;33.9;11.2
19-03-2019;CN;Beijing;pm25;453;39.9;250.4;134.9
20-03-2019;US;Houston;pm25;108;3.8;26.8;16.8
20-03-2019;CN;Beijing;pm25;448;1.2;323.1;67.1
20-03-2019;IN;New Delhi;pm25;24;25.8;119.4;72.9
20-03-2019;CN;Shanghai;pm25;836;2.1;86.4;29.2
20-03-2019;US;Manhattan;pm25;94;0.2;259.5;9.1
20-03-2019;CN;Wuhan;pm25;403;13.0;78.7;35.9
20-03-2019;US;Los Angeles;pm25;67;0.7;16.3;7.4
20-03-2019;US;Jacksonville;pm25;166;0.2;27.7;10.5
21-03-2019;CN;Beijing;pm25;424;1.2;28.2;5.0
21-03-2019;US;Jacksonville;pm25;162;7.4;47.2;18.2
21-03-2019;CN;Wuhan;pm25;407;5.0;76.8;39.9
21-03-2019;CN;Shanghai;pm25;837;2.1;142.6;59.3
21-03-2019;IN;New Delhi;pm25;24;27.3;262.6;100.0
21-03-2019;US;Manhattan;pm25;94;0.2;386.8;6.9
21-03-2019;US;Los Angeles;pm25;72;0.2;27.7;6.4
21-03-2019;US;Houston;pm25;120;0.7;29.6;12.1
22-03-2019;CN;Wuhan;pm25;405;2.1;44.8;22.0
22-03-2019;US;Los Angeles;pm25;68;0.2;28.2;7.2
22-03-2019;IN;New Delhi;pm25;24;13.0;69.0;33.9
22-03-2019;CN;Beijing;pm25;446;1.2;61.3;7.2
22-03-2019;US;Jacksonville;pm25;167;3.1;21.1;13.5
22-03-2019;US;Houston;pm25;120;1.9;30.6;10.8
22-03-2019;CN;Shanghai;pm25;840;2.1;55.5;15.9
22-03-2019;US;Manhattan;pm25;81;0.2;358.0;3.6
23-03-2019;US;Manhattan;pm25;87;0.2;193.8;3.8
23-03-2019;IN;New Delhi;pm25;24;20.1;78.7;48.0
23-03-2019;US;Los Angeles;pm25;69;0.4;26.8;7.4
23-03-2019;CN;Wuhan;pm25;408;5.0;80.6;31.1
23-03-2019;CN;Shanghai;pm25;851;1.2;90.3;22.0
23-03-2019;CN;Beijing;pm25;449;1.2;38.7;9.1
23-03-2019;US;Houston;pm25;120;4.5;22.0;9.1
23-03-2019;US;Jacksonville;pm25;168;3.6;34.9;15.4
24-03-2019;IN;New Delhi;pm25;24;25.8;144.5;48.9
24-03-2019;US;Houston;pm25;120;2.4;25.8;9.1
24-03-2019;CN;Shanghai;pm25;857;9.1;88.4;37.9
24-03-2019;CN;Wuhan;pm25;407;28.2;134.9;52.9
24-03-2019;CN;Beijing;pm25;452;15.9;63.2;36.7
24-03-2019;US;Manhattan;pm25;95;0.2;25.8;3.8
24-03-2019;US;Los Angeles;pm25;72;3.3;17.3;10.5
24-03-2019;US;Jacksonville;pm25;168;0.7;35.5;8.6
25-03-2019;IN;New Delhi;pm25;24;27.3;121.3;55.5
25-03-2019;US;Jacksonville;pm25;165;3.3;17.3;9.3
25-03-2019;US;Houston;pm25;120;0.7;26.3;9.1
25-03-2019;CN;Beijing;pm25;450;1.2;232.2;15.9
25-03-2019;CN;Shanghai;pm25;854;24.9;115.5;52.9
25-03-2019;US;Manhattan;pm25;95;0.2;276.7;7.2
25-03-2019;US;Los Angeles;pm25;72;6.7;31.1;14.0
25-03-2019;CN;Wuhan;pm25;407;7.2;74.8;30.1
26-03-2019;IN;New Delhi;pm25;24;23.0;150.5;63.2
26-03-2019;CN;Wuhan;pm25;170;23.9;100.0;44.8
26-03-2019;CN;Beijing;pm25;437;4.0;113.6;39.9
26-03-2019;US;Houston;pm25;120;1.4;26.8;6.4
26-03-2019;US;Manhattan;pm25;89;0.2;249.3;4.5
26-03-2019;US;Los Angeles;pm25;71;1.4;40.7;14.0
26-03-2019;US;Jacksonville;pm25;168;3.8;21.1;9.8
26-03-2019;CN;Shanghai;pm25;855;23.0;157.5;50.9
27-03-2019;US;Jacksonville;pm25;160;4.3;15.4;8.8
27-03-2019;IN;New Delhi;pm25;24;21.1;138.7;61.3
27-03-2019;US;Manhattan;pm25;83;0.2;26.3;4.8
27-03-2019;CN;Wuhan;pm25;66;31.1;57.4;39.9
27-03-2019;CN;Beijing;pm25;439;8.1;123.2;76.8
27-03-2019;US;Los Angeles;pm25;71;0.7;27.7;6.0
27-03-2019;US;Houston;pm25;120;3.1;20.1;9.1
27-03-2019;CN;Shanghai;pm25;847;22.0;107.7;48.0
28-03-2019;CN;Wuhan;pm25;186;23.0;101.9;57.4
28-03-2019;US;Manhattan;pm25;96;0.2;418.6;5.5
28-03-2019;US;Jacksonville;pm25;168;3.1;18.2;9.3
28-03-2019;US;Houston;pm25;120;2.1;38.7;9.1
28-03-2019;CN;Shanghai;pm25;857;12.0;178.7;55.5
28-03-2019;CN;Beijing;pm25;446;7.2;990.964.959.276.018;21.1
28-03-2019;US;Los Angeles;pm25;72;1.2;28.7;6.0
28-03-2019;IN;New Delhi;pm25;24;30.1;228.2;63.2
29-03-2019;CN;Beijing;pm25;464;1.2;52.1;20.1
29-03-2019;CN;Wuhan;pm25;404;15.9;144.5;54.9
29-03-2019;CN;Shanghai;pm25;851;17.8;111.6;39.9
29-03-2019;US;Manhattan;pm25;96;0.2;30.6;11.7
29-03-2019;IN;New Delhi;pm25;24;46.8;152.5;74.8
29-03-2019;US;Houston;pm25;120;3.6;14.0;7.2
29-03-2019;US;Jacksonville;pm25;164;0.7;16.8;4.8
29-03-2019;US;Los Angeles;pm25;72;3.1;28.2;10.3
30-03-2019;CN;Shanghai;pm25;846;8.1;171.6;55.5
30-03-2019;US;Los Angeles;pm25;72;0.9;24.9;12.0
30-03-2019;CN;Wuhan;pm25;408;17.8;152.5;63.2
30-03-2019;US;Manhattan;pm25;96;0.2;32.0;12.1
30-03-2019;US;Jacksonville;pm25;166;0.9;19.2;6.4
30-03-2019;IN;New Delhi;pm25;24;34.9;155.5;72.9
30-03-2019;CN;Beijing;pm25;459;1.2;22.0;5.0
30-03-2019;US;Houston;pm25;117;0.2;20.1;5.0
31-03-2019;IN;New Delhi;pm25;23;14.0;96.1;57.4
31-03-2019;US;Los Angeles;pm25;69;5.5;29.6;12.0
31-03-2019;US;Manhattan;pm25;85;0.2;48.4;6.9
31-03-2019;CN;Wuhan;pm25;390;6.0;82.6;33.0
31-03-2019;CN;Shanghai;pm25;818;3.1;30.1;14.0
31-03-2019;US;Jacksonville;pm25;159;1.2;17.8;7.2
31-03-2019;US;Houston;pm25;113;0.4;12.0;4.3
31-03-2019;CN;Beijing;pm25;453;1.2;42.8;10.0
01-04-2019;CN;Shanghai;pm25;846;2.1;990.964.959.276.018;24.9
01-04-2019;IN;New Delhi;pm25;24;21.1;177.7;46.8
01-04-2019;US;Jacksonville;pm25;166;0.7;16.3;5.2
01-04-2019;CN;Wuhan;pm25;407;13.0;86.4;36.7
01-04-2019;US;Los Angeles;pm25;71;3.6;31.5;11.2
01-04-2019;US;Manhattan;pm25;94;0.2;17.8;3.1
01-04-2019;CN;Beijing;pm25;476;1.2;37.9;11.0
01-04-2019;US;Houston;pm25;120;1.9;14.0;6.0
02-04-2019;US;Manhattan;pm25;94;0.2;16.8;4.8
02-04-2019;CN;Shanghai;pm25;817;8.1;57.4;30.1
02-04-2019;US;Houston;pm25;120;2.4;30.1;10.3
02-04-2019;CN;Wuhan;pm25;408;10.0;69.0;32.0
02-04-2019;US;Los Angeles;pm25;68;3.1;24.9;10.0
02-04-2019;IN;New Delhi;pm25;24;23.9;140.7;50.9
02-04-2019;US;Jacksonville;pm25;162;0.2;17.8;5.5
02-04-2019;CN;Beijing;pm25;478;2.1;74.8;31.1
03-04-2019;IN;New Delhi;pm25;24;23.0;197.9;69.0
03-04-2019;CN;Wuhan;pm25;405;2.1;59.3;29.2
03-04-2019;US;Los Angeles;pm25;66;0.2;18.7;4.3
03-04-2019;US;Houston;pm25;96;2.6;21.6;9.1
03-04-2019;US;Manhattan;pm25;90;0.2;54.1;5.2
03-04-2019;CN;Shanghai;pm25;838;23.9;105.8;46.0
03-04-2019;US;Jacksonville;pm25;164;0.2;17.8;7.2
03-04-2019;CN;Beijing;pm25;473;26.8;105.8;55.5
04-04-2019;IN;New Delhi;pm25;24;30.1;170.6;90.3
04-04-2019;US;Houston;pm25;94;2.8;27.3;15.9
04-04-2019;CN;Shanghai;pm25;847;15.9;78.7;39.9
04-04-2019;CN;Beijing;pm25;470;1.2;282.7;80.6
04-04-2019;US;Los Angeles;pm25;72;0.9;12.5;4.3
04-04-2019;CN;Wuhan;pm25;407;23.9;80.6;46.8
04-04-2019;US;Manhattan;pm25;93;0.2;18.7;3.8
04-04-2019;US;Jacksonville;pm25;164;0.2;41.1;6.4
05-04-2019;CN;Wuhan;pm25;408;2.1;80.6;31.1
05-04-2019;CN;Shanghai;pm25;845;18.7;119.4;67.1
05-04-2019;US;Jacksonville;pm25;168;1.2;11.0;7.4
05-04-2019;US;Manhattan;pm25;96;0.2;22.5;4.3
05-04-2019;US;Los Angeles;pm25;70;1.2;20.1;4.0
05-04-2019;CN;Beijing;pm25;472;1.2;142.6;32.0
05-04-2019;US;Houston;pm25;120;8.3;32.0;15.4
05-04-2019;IN;New Delhi;pm25;24;35.9;150.5;94.2
06-04-2019;US;Los Angeles;pm25;70;1.2;33.0;6.0
06-04-2019;IN;New Delhi;pm25;24;36.7;154.5;59.3
06-04-2019;US;Houston;pm25;120;7.2;27.3;15.4
06-04-2019;CN;Beijing;pm25;472;7.2;242.3;33.9
06-04-2019;CN;Wuhan;pm25;399;11.0;94.2;35.9
06-04-2019;US;Manhattan;pm25;93;0.2;334.2;6.0
06-04-2019;CN;Shanghai;pm25;838;20.1;121.3;55.5
06-04-2019;US;Jacksonville;pm25;167;4.8;14.9;8.8
07-04-2019;US;Jacksonville;pm25;168;4.3;20.6;8.3
07-04-2019;CN;Shanghai;pm25;844;22.0;175.7;80.6
07-04-2019;US;Los Angeles;pm25;70;1.6;25.8;11.2
07-04-2019;IN;New Delhi;pm25;24;50.1;454.9;131.0
07-04-2019;CN;Beijing;pm25;474;15.9;216.0;37.9
07-04-2019;US;Houston;pm25;118;0.2;21.1;7.6
07-04-2019;CN;Wuhan;pm25;408;9.1;132.9;50.1
07-04-2019;US;Manhattan;pm25;96;0.2;22.0;9.6
08-04-2019;IN;New Delhi;pm25;24;26.8;129.0;70.9
08-04-2019;CN;Shanghai;pm25;846;14.0;194.9;74.8
08-04-2019;US;Manhattan;pm25;51;0.2;359.5;7.9
08-04-2019;US;Los Angeles;pm25;72;3.8;30.1;14.0
08-04-2019;US;Houston;pm25;119;0.9;23.0;6.0
08-04-2019;US;Jacksonville;pm25;166;1.9;15.9;6.2
08-04-2019;CN;Wuhan;pm25;404;1.2;86.4;42.8
08-04-2019;CN;Beijing;pm25;475;3.1;101.9;26.8
09-04-2019;CN;Beijing;pm25;463;1.2;119.4;24.9
09-04-2019;US;Los Angeles;pm25;68;1.2;24.9;12.1
09-04-2019;CN;Shanghai;pm25;856;2.1;70.9;37.9
09-04-2019;US;Manhattan;pm25;90;0.2;426.2;6.9
09-04-2019;US;Houston;pm25;118;0.2;30.1;12.0
09-04-2019;IN;New Delhi;pm25;24;48.0;88.4;67.1
09-04-2019;CN;Wuhan;pm25;397;1.2;965.223.113.122.172;22.0
09-04-2019;US;Jacksonville;pm25;168;2.4;13.5;6.9
10-04-2019;US;Houston;pm25;106;1.4;24.9;8.3
10-04-2019;CN;Shanghai;pm25;847;2.1;52.1;18.7
10-04-2019;IN;New Delhi;pm25;24;30.1;229.2;61.3
10-04-2019;US;Los Angeles;pm25;68;1.2;21.1;5.0
10-04-2019;US;Jacksonville;pm25;156;2.8;21.6;7.9
10-04-2019;US;Manhattan;pm25;74;0.2;275.7;3.1
10-04-2019;CN;Wuhan;pm25;302;2.1;46.0;23.0
10-04-2019;CN;Beijing;pm25;461;3.1;101.9;29.2
11-04-2019;CN;Shanghai;pm25;854;4.0;69.0;23.0
11-04-2019;US;Jacksonville;pm25;162;0.7;18.2;6.7
11-04-2019;IN;New Delhi;pm25;24;44.0;69.0;59.3
11-04-2019;CN;Beijing;pm25;465;18.7;96.1;50.1
11-04-2019;US;Manhattan;pm25;81;0.2;15.9;5.0
11-04-2019;CN;Wuhan;pm25;117;17.8;61.3;32.0
11-04-2019;US;Houston;pm25;104;2.4;20.1;9.8
11-04-2019;US;Los Angeles;pm25;71;3.6;26.8;14.0
12-04-2019;US;Jacksonville;pm25;168;2.1;13.5;7.9
12-04-2019;US;Los Angeles;pm25;66;3.6;29.6;11.0
12-04-2019;CN;Beijing;pm25;478;9.1;343.3;59.3
12-04-2019;IN;New Delhi;pm25;24;33.0;111.6;48.0
12-04-2019;US;Manhattan;pm25;95;0.2;299.9;8.1
12-04-2019;CN;Shanghai;pm25;856;15.9;98.1;54.1
12-04-2019;US;Houston;pm25;120;0.9;15.9;7.2
12-04-2019;CN;Wuhan;pm25;405;6.0;61.3;25.8
13-04-2019;US;Manhattan;pm25;95;0.2;361.0;7.9
13-04-2019;CN;Wuhan;pm25;403;7.2;86.4;37.9
13-04-2019;US;Los Angeles;pm25;72;2.8;30.1;12.0
13-04-2019;CN;Shanghai;pm25;849;6.0;55.5;24.9
13-04-2019;US;Jacksonville;pm25;168;1.2;12.5;6.7
13-04-2019;US;Houston;pm25;119;0.9;26.8;9.8
13-04-2019;CN;Beijing;pm25;455;4.0;223.1;103.9
13-04-2019;IN;New Delhi;pm25;24;26.8;69.0;41.9
14-04-2019;CN;Shanghai;pm25;854;13.0;121.3;41.9
14-04-2019;US;Manhattan;pm25;87;0.2;300.9;7.4
14-04-2019;CN;Beijing;pm25;465;2.1;223.1;15.9
14-04-2019;US;Jacksonville;pm25;166;0.7;14.9;7.4
14-04-2019;US;Los Angeles;pm25;72;2.8;27.3;11.5
14-04-2019;US;Houston;pm25;96;0.4;32.5;8.3
14-04-2019;CN;Wuhan;pm25;408;8.1;109.7;31.1
15-04-2019;US;Manhattan;pm25;77;0.2;193.8;3.8
15-04-2019;CN;Beijing;pm25;454;15.9;197.9;40.7
15-04-2019;IN;New Delhi;pm25;24;29.2;94.2;44.0
15-04-2019;US;Houston;pm25;108;3.1;34.9;9.8
15-04-2019;US;Los Angeles;pm25;72;0.4;26.8;10.8
15-04-2019;CN;Shanghai;pm25;861;2.1;96.1;25.8
15-04-2019;US;Jacksonville;pm25;160;0.2;12.1;6.2
15-04-2019;CN;Wuhan;pm25;405;7.2;70.9;33.0
16-04-2019;US;Houston;pm25;115;1.2;10.5;5.7
16-04-2019;IN;New Delhi;pm25;24;16.8;520.040.597.285.068;38.7
16-04-2019;US;Los Angeles;pm25;70;0.9;22.0;8.6
16-04-2019;CN;Beijing;pm25;456;23.0;163.6;70.9
16-04-2019;US;Jacksonville;pm25;168;1.9;15.4;7.4
16-04-2019;CN;Shanghai;pm25;842;1.2;37.9;17.8
16-04-2019;US;Manhattan;pm25;85;0.2;16.8;3.1
16-04-2019;CN;Wuhan;pm25;407;3.1;59.3;28.2
17-04-2019;US;Jacksonville;pm25;147;1.2;36.3;6.0
17-04-2019;US;Los Angeles;pm25;70;3.6;16.3;10.8
17-04-2019;IN;New Delhi;pm25;24;7.2;30.1;18.7
17-04-2019;US;Houston;pm25;120;1.6;15.9;7.9
17-04-2019;CN;Wuhan;pm25;404;2.1;59.3;30.1
17-04-2019;CN;Shanghai;pm25;843;5.0;80.6;44.0
17-04-2019;US;Manhattan;pm25;87;0.2;286.8;4.0
17-04-2019;CN;Beijing;pm25;458;23.0;206.0;101.9
18-04-2019;CN;Beijing;pm25;462;2.1;198.9;29.2
18-04-2019;IN;New Delhi;pm25;24;16.8;65.1;29.2
18-04-2019;CN;Wuhan;pm25;395;9.1;78.7;37.9
18-04-2019;US;Manhattan;pm25;94;0.2;217.1;6.2
18-04-2019;US;Houston;pm25;119;0.9;22.0;6.0
18-04-2019;US;Los Angeles;pm25;64;6.9;28.2;14.9
18-04-2019;US;Jacksonville;pm25;155;0.4;20.1;7.9
18-04-2019;CN;Shanghai;pm25;850;15.9;70.9;46.0
19-04-2019;IN;New Delhi;pm25;24;31.1;225.1;54.1
19-04-2019;CN;Wuhan;pm25;393;11.0;88.4;38.7
19-04-2019;US;Los Angeles;pm25;69;2.6;41.9;14.0
19-04-2019;US;Manhattan;pm25;96;0.2;27.7;10.5
19-04-2019;US;Jacksonville;pm25;166;1.2;19.2;6.7
19-04-2019;CN;Beijing;pm25;460;3.1;190.8;20.1
19-04-2019;CN;Shanghai;pm25;838;15.9;84.5;39.9
19-04-2019;US;Houston;pm25;117;0.2;15.9;3.8
20-04-2019;IN;New Delhi;pm25;24;29.2;208.0;78.7
20-04-2019;CN;Beijing;pm25;476;7.2;70.9;39.9
20-04-2019;CN;Wuhan;pm25;388;25.8;94.2;48.9
20-04-2019;US;Houston;pm25;119;1.2;35.5;6.0
20-04-2019;US;Los Angeles;pm25;72;4.3;23.9;9.1
20-04-2019;US;Jacksonville;pm25;168;0.2;30.6;5.7
20-04-2019;CN;Shanghai;pm25;845;5.0;37.9;17.8
20-04-2019;US;Manhattan;pm25;91;0.2;19.7;7.2
21-04-2019;CN;Wuhan;pm25;382;4.0;69.0;36.7
21-04-2019;US;Manhattan;pm25;61;0.2;258.5;7.2
21-04-2019;IN;New Delhi;pm25;24;23.9;211.0;50.1
21-04-2019;US;Los Angeles;pm25;69;1.2;12.1;7.2
21-04-2019;CN;Shanghai;pm25;858;8.1;50.9;25.8
21-04-2019;US;Jacksonville;pm25;166;2.6;11.7;6.4
21-04-2019;US;Houston;pm25;120;2.1;15.4;5.2
21-04-2019;CN;Beijing;pm25;473;23.9;103.9;59.3
22-04-2019;IN;New Delhi;pm25;24;32.0;257.5;74.8
22-04-2019;US;Houston;pm25;118;1.2;19.7;6.0
22-04-2019;US;Manhattan;pm25;84;0.2;86.4;5.5
22-04-2019;CN;Beijing;pm25;465;33.0;225.1;92.2
22-04-2019;US;Jacksonville;pm25;165;2.4;17.8;7.2
22-04-2019;CN;Wuhan;pm25;389;26.8;111.6;54.9
22-04-2019;US;Los Angeles;pm25;70;7.2;35.4;13.0
22-04-2019;CN;Shanghai;pm25;854;1.2;39.9;17.8
23-04-2019;CN;Beijing;pm25;475;23.9;179.7;86.4
23-04-2019;US;Manhattan;pm25;88;0.2;370.1;5.7
23-04-2019;CN;Wuhan;pm25;404;15.9;82.6;38.7
23-04-2019;IN;New Delhi;pm25;24;33.0;170.6;86.4
23-04-2019;US;Jacksonville;pm25;168;2.8;22.5;7.4
23-04-2019;CN;Shanghai;pm25;846;2.1;119.4;44.8
23-04-2019;US;Houston;pm25;118;2.1;12.5;6.9
23-04-2019;US;Los Angeles;pm25;70;6.9;33.0;17.8
24-04-2019;US;Jacksonville;pm25;161;0.2;16.8;10.5
24-04-2019;IN;New Delhi;pm25;23;38.7;113.6;82.6
24-04-2019;US;Los Angeles;pm25;72;5.5;37.1;15.9
24-04-2019;CN;Wuhan;pm25;390;18.7;125.2;52.1
24-04-2019;US;Manhattan;pm25;84;0.2;334.2;5.2
24-04-2019;CN;Shanghai;pm25;856;12.0;146.5;98.1
24-04-2019;CN;Beijing;pm25;463;1.2;125.2;52.9
24-04-2019;US;Houston;pm25;120;0.7;20.6;7.6
25-04-2019;US;Manhattan;pm25;79;0.2;25.4;5.2
25-04-2019;US;Los Angeles;pm25;67;4.0;34.9;14.0
25-04-2019;US;Jacksonville;pm25;160;4.3;39.9;9.6
25-04-2019;US;Houston;pm25;118;0.7;15.9;4.5
25-04-2019;CN;Shanghai;pm25;837;1.2;96.1;30.1
25-04-2019;CN;Beijing;pm25;452;1.2;69.0;9.1
25-04-2019;IN;New Delhi;pm25;24;55.5;134.9;82.6
25-04-2019;CN;Wuhan;pm25;408;17.8;144.5;50.9
26-04-2019;CN;Beijing;pm25;463;1.2;69.0;21.1
26-04-2019;US;Jacksonville;pm25;167;1.6;12.1;7.4
26-04-2019;US;Los Angeles;pm25;70;2.8;42.8;11.0
26-04-2019;US;Houston;pm25;120;4.5;24.9;9.6
26-04-2019;IN;New Delhi;pm25;24;46.8;136.8;69.0
26-04-2019;CN;Shanghai;pm25;857;2.1;48.9;23.9
26-04-2019;CN;Wuhan;pm25;398;2.1;69.0;25.8
26-04-2019;US;Manhattan;pm25;66;0.2;296.9;5.2
27-04-2019;CN;Shanghai;pm25;844;5.0;50.1;14.9
27-04-2019;US;Los Angeles;pm25;72;2.8;30.6;12.0
27-04-2019;US;Manhattan;pm25;64;0.9;259.5;4.0
27-04-2019;IN;New Delhi;pm25;24;48.0;154.5;63.2
27-04-2019;CN;Beijing;pm25;474;5.0;111.6;38.7
27-04-2019;US;Houston;pm25;120;1.2;21.6;8.8
27-04-2019;CN;Wuhan;pm25;401;2.1;57.4;23.9
27-04-2019;US;Jacksonville;pm25;168;3.1;16.8;9.1
28-04-2019;CN;Beijing;pm25;465;20.1;76.8;46.0
28-04-2019;US;Manhattan;pm25;72;0.2;313.0;4.8
28-04-2019;US;Houston;pm25;120;1.2;15.9;6.9
28-04-2019;US;Los Angeles;pm25;70;1.9;23.0;9.1
28-04-2019;US;Jacksonville;pm25;168;3.8;22.0;10.8
28-04-2019;CN;Shanghai;pm25;858;1.2;78.7;25.8
28-04-2019;CN;Wuhan;pm25;403;2.1;54.9;23.9
28-04-2019;IN;New Delhi;pm25;24;54.1;167.6;96.1
29-04-2019;CN;Shanghai;pm25;852;1.2;70.9;36.7
29-04-2019;US;Los Angeles;pm25;71;2.4;34.4;7.6
29-04-2019;CN;Beijing;pm25;461;46.0;265.6;100.0
29-04-2019;US;Manhattan;pm25;78;0.2;182.7;4.8
29-04-2019;CN;Wuhan;pm25;393;1.2;33.9;12.0
29-04-2019;US;Houston;pm25;120;4.3;20.1;11.0
29-04-2019;US;Jacksonville;pm25;164;1.9;15.4;8.6
29-04-2019;IN;New Delhi;pm25;24;38.7;297.9;78.7
30-04-2019;US;Los Angeles;pm25;70;3.1;33.9;7.2
30-04-2019;US;Jacksonville;pm25;165;2.4;18.2;7.9
30-04-2019;US;Manhattan;pm25;96;0.2;474.6;6.4
30-04-2019;CN;Shanghai;pm25;850;5.0;57.4;21.1
30-04-2019;CN;Wuhan;pm25;408;10.0;88.4;36.7
30-04-2019;IN;New Delhi;pm25;24;52.1;191.8;84.5
30-04-2019;CN;Beijing;pm25;460;1.2;212.0;16.8
30-04-2019;US;Houston;pm25;120;7.2;19.2;12.5
01-05-2019;CN;Wuhan;pm25;403;2.1;70.9;32.0
01-05-2019;CN;Shanghai;pm25;833;15.9;115.5;63.2
01-05-2019;US;Jacksonville;pm25;157;2.4;29.2;7.9
01-05-2019;CN;Beijing;pm25;471;1.2;157.5;12.0
01-05-2019;IN;New Delhi;pm25;24;61.3;140.7;103.9
01-05-2019;US;Manhattan;pm25;92;0.2;252.5;4.3
01-05-2019;US;Los Angeles;pm25;71;6.0;23.5;11.0
01-05-2019;US;Houston;pm25;120;5.7;21.1;11.2
02-05-2019;US;Houston;pm25;110;0.4;84.5;7.2
02-05-2019;CN;Shanghai;pm25;841;2.1;990.964.959.276.018;34.9
02-05-2019;US;Los Angeles;pm25;71;6.9;29.2;14.0
02-05-2019;CN;Beijing;pm25;470;2.1;990.964.959.276.018;24.9
02-05-2019;CN;Wuhan;pm25;404;1.2;69.0;22.0
02-05-2019;US;Jacksonville;pm25;168;1.9;15.4;7.4
02-05-2019;IN;New Delhi;pm25;24;35.9;131.0;80.6
02-05-2019;US;Manhattan;pm25;74;0.2;49.7;7.6
03-05-2019;CN;Wuhan;pm25;394;2.1;107.7;40.7
03-05-2019;CN;Beijing;pm25;472;17.8;7.274.895.927.601.800;52.1
03-05-2019;IN;New Delhi;pm25;24;31.1;288.8;84.5
03-05-2019;CN;Shanghai;pm25;853;8.1;90.3;29.2
03-05-2019;US;Los Angeles;pm25;70;10.5;67.1;14.9
03-05-2019;US;Manhattan;pm25;92;0.2;34.9;9.3
03-05-2019;US;Houston;pm25;112;0.4;14.4;6.9
03-05-2019;US;Jacksonville;pm25;166;1.2;16.3;6.9
04-05-2019;US;Los Angeles;pm25;70;8.1;35.5;16.3
04-05-2019;US;Manhattan;pm25;93;0.2;36.7;7.9
04-05-2019;CN;Beijing;pm25;480;11.0;229.2;50.1
04-05-2019;IN;New Delhi;pm25;24;32.0;179.7;78.7
04-05-2019;CN;Wuhan;pm25;407;3.1;78.7;44.8
04-05-2019;US;Jacksonville;pm25;168;0.9;14.9;7.2
04-05-2019;US;Houston;pm25;105;0.2;11.0;4.5
04-05-2019;CN;Shanghai;pm25;851;4.0;990.964.959.276.018;32.0
05-05-2019;US;Jacksonville;pm25;168;0.7;15.4;6.2
05-05-2019;US;Manhattan;pm25;85;0.2;353.5;4.0
05-05-2019;CN;Shanghai;pm25;846;14.9;101.9;35.9
05-05-2019;US;Los Angeles;pm25;72;3.1;28.2;12.1
05-05-2019;CN;Beijing;pm25;471;1.2;131.0;17.8
05-05-2019;CN;Wuhan;pm25;406;12.0;70.9;37.9
05-05-2019;IN;New Delhi;pm25;24;34.9;288.8;113.6
05-05-2019;US;Houston;pm25;118;1.2;26.8;6.0
06-05-2019;US;Los Angeles;pm25;70;2.1;37.9;6.0
06-05-2019;US;Houston;pm25;110;1.9;16.3;7.2
06-05-2019;CN;Shanghai;pm25;853;3.1;990.964.959.276.018;16.8
06-05-2019;CN;Beijing;pm25;460;2.1;105.8;17.8
